CustomerID,Gender,Age,City,Region,CustomerSegment,SignUpDate
cstmr0778,Female,41,Ankara,Central Anatolia,Standard,02-27-20
CSTMR0779,Female,51,IZMIR,Aegean,Premium,2023-02-09
CSTMR0780,Male,37,Istanbul,Marmara,Premium,"Jul 30, 2020"
cstmr0781,Male,37,Aydin,Aegean,Premium,15 Nov 2021
CSTMR0782,Male,51,Ankara,Central Anatolia,Premium,"Feb 21, 2020"
cstmr0783,Female,29,Izmir,Aegean,Standard,07 May 2022
cstmr0784,Male,29,Izmir,Aegean,Premium,12 Jul 2022
CSTMR0785,Male,28,ISTANBUL,Marmara,Standard,01/12/2022
CSTMR0786,Female,37,Kocaeli,Marmara,Standard,2022.06.20
cstmr0787,Male,48,Ankara,Central Anatolia,Standard,21 Feb 2020
cstmr0788,Female,40,Izmir,Aegean,VIP,13/10/2021
CSTMR0789,MALE,25,Izmir,Aegean,Premium,01-03-23
CSTMR0790,Female,52,Istanbul,Marmara,Standard,04-03-2021
CSTMR0791,Male,36,ISTANBUL,marmara,Standard,14-05-2022
CSTMR0792,Female,42,Izmir,Aegean,Standard,2020.09.29
cstmr0793,Male,41,Istanbul,Marmara,Standard,21/05/2021
CSTMR0794,Female,37,Izmir,Aegean,Standard,02-25-21
cstmr0795,FEMALE,30,Istanbul,Marmara,Premium,2020-11-25
cstmr0796,Male,42,Izmir,Aegean,Standard,11 Jan 2022
CSTMR0797,Female,43,Istanbul,Marmara,Standard,05 Oct 2021
CSTMR0798,Female,26,Izmir,aegean,Standard,22/04/2021
CSTMR0799,Female,34,Istanbul,Marmara,Standard,25 Jan 2022
cstmr0800,Female,31,Eskisehir,Central Anatolia,Standard,25-03-2023
cstmr0801,Female,35,Izmir,aegean,Standard,2020.10.30
cstmr0802,Female,24,Kocaeli,Marmara,Standard,25-06-2021
cstmr0803,Female,51,Ankara,central anatolia,Premium,"Nov 23, 2021"
CSTMR0804,Female,43,Istanbul,Marmara,Standard,08/21/2021
CSTMR0805,Other,53,Bursa,Marmara,Standard,08-29-21
CSTMR0806,Female,43,Eskisehir,Central Anatolia,VIP,"May 11, 2022"
CSTMR0807,Female,29,Bursa,Marmara,Standard,06/20/2020
cstmr0808,Female,33,ESKISEHIR,Central Anatolia,Standard,25-02-2021
CSTMR0809,Female,41,Bursa,Marmara,Standard,2021-08-27
CSTMR0810,Female,52,Antalya,mediterranean,Standard,2022.11.14
CSTMR0811,Female,44,Istanbul,Marmara,Premium,11 Aug 2020
CSTMR0812,Male,33,Izmir,Aegean,Premium,2021-03-04
CSTMR0813,Female,29,Ankara,Central Anatolia,Standard,06/08/2022
CSTMR0814,Female,48,Istanbul,marmara,Standard,16-02-2022
CSTMR0815,Male,36,Kocaeli,Marmara,Standard,16-03-2023
CSTMR0816,Male,31,ISTANBUL,Marmara,Standard,06-23-20
CSTMR0817,Male,39,Izmir,aegean,VIP,09-01-2020
CSTMR0818,Male,29,ISTANBUL,Marmara,Premium,"Jan 15, 2020"
CSTMR0819,Male,38,Bursa,Marmara,Premium,2020.09.22
CSTMR0820,Female,49,Istanbul,Marmara,Standard,2020-11-01
CSTMR0821,Female,38,Istanbul,Marmara,Premium,07-06-2022
CSTMR0822,FEMALE,25,Aydin,Aegean,Standard,14-11-2022
cstmr0823,Male,28,Istanbul,Marmara,Standard,01/20/2023
CSTMR0824,Male,39,Kocaeli,Marmara,Standard,08-19-20
CSTMR0825,Female,44,Istanbul,Marmara,Standard,04-03-2021
CSTMR0826,Female,38,ISTANBUL,Marmara,Standard,01-01-2021
CSTMR0827,Female,34,Ankara,Central Anatolia,Standard,30 Aug 2022
CSTMR0828,Female,28,Ankara,Central Anatolia,Premium,04-02-2020
CSTMR0829,Female,65,Aydin,Aegean,Premium,"Dec 26, 2021"
CSTMR0830,Female,35,Istanbul,Marmara,Premium,2021.03.14
CSTMR0831,Female,42,Istanbul,Marmara,Premium,23 Feb 2023
cstmr0832,Male,18,Istanbul,marmara,Standard,04-06-23
CSTMR0833,Female,39,Istanbul,Marmara,Standard,"Feb 22, 2021"
cstmr0834,Male,38,Istanbul,marmara,VIP,2020.08.01
CSTMR0835,Male,54,Kocaeli,Marmara,VIP,2022.07.07
cstmr0836,Female,23,Istanbul,Marmara,Standard,"Nov 08, 2020"
CSTMR0837,Male,31,Kocaeli,Marmara,Standard,12-05-20
cstmr0838,Male,46,Ankara,Central Anatolia,Premium,06-16-21
CSTMR0839,Female,24,Istanbul,Marmara,Premium,09/20/2021
CSTMR0840,Female,37,Istanbul,Marmara,Standard,02-27-20
CSTMR0841,Male,49,Istanbul,Marmara,Standard,"Apr 13, 2022"
CSTMR0842,Male,27,Kocaeli,Marmara,Standard,25-05-2020
cstmr0843,Female,33,Izmir,Aegean,Premium,"Jun 01, 2020"
cstmr0844,Female,31,Izmir,Aegean,Premium,"Dec 10, 2020"
CSTMR0845,Male,43,Istanbul,Marmara,Standard,20 Apr 2022
CSTMR0846,Female,52,Istanbul,Marmara,Standard,2022-05-21
cstmr0847,FEMALE,63,Bursa,Marmara,Standard,22-05-2022
cstmr0848,Male,53,Istanbul,marmara,Standard,25/06/2021
CSTMR0849,Male,18,Ankara,Central Anatolia,VIP,2021-09-12
cstmr0850,Female,55,Istanbul,Marmara,Standard,2022.12.28
CSTMR0851,Male,53,Antalya,Mediterranean,Standard,26 Jul 2022
CSTMR0852,Female,51,ISTANBUL,Marmara,Standard,2020.03.07
CSTMR0853,Male,34,Istanbul,Marmara,Premium,02/04/2023
cstmr0854,Male,43,Istanbul,Marmara,Standard,13-03-2020
CSTMR0855,Female,21,Adana,mediterranean,Standard,"Mar 20, 2023"
CSTMR0856,Male,33,ESKISEHIR,Central Anatolia,VIP,04-01-2022
cstmr0857,FEMALE,26,Izmir,Aegean,Premium,02 Nov 2022
cstmr0858,Female,34,Aydin,Aegean,Standard,28-11-2021
CSTMR0859,Female,50,Bursa,Marmara,Standard,08-13-22
CSTMR0860,Male,20,Ankara,Central Anatolia,Premium,"Aug 03, 2020"
cstmr0861,MALE,51,Istanbul,Marmara,Standard,2022.05.19
cstmr0862,Male,29,Ankara,Central Anatolia,Standard,03-13-23
cstmr0863,Male,28,Ankara,Central Anatolia,Premium,06-21-20
CSTMR0864,MALE,24,Ankara,Central Anatolia,VIP,06-01-21
CSTMR0865,Female,24,Kocaeli,Marmara,Standard,21/03/2023
CSTMR0866,Female,52,Istanbul,Marmara,Standard,"Jun 17, 2022"
cstmr0867,Male,28,Izmir,Aegean,VIP,06/04/2022
CSTMR0868,Male,36,Istanbul,Marmara,VIP,18/12/2022
CSTMR0869,Male,28,Izmir,Aegean,Standard,11-24-22
CSTMR0870,Male,40,Istanbul,Marmara,Standard,09/10/2020
cstmr0871,Male,44,IZMIR,Aegean,Standard,2021-07-28
CSTMR0872,MALE,49,Izmir,Aegean,VIP,2020-08-11
CSTMR0873,Female,28,Aydin,Aegean,Standard,02/18/2021
cstmr0874,Female,18,Istanbul,Marmara,Standard,2022-12-09
cstmr0875,Female,35,Ankara,Central Anatolia,Standard,2020-09-03
CSTMR0876,Other,31,Antalya,Mediterranean,Standard,10 Sep 2022
cstmr0877,Female,40,Istanbul,Marmara,Premium,10/01/2023
cstmr0878,Female,18,Kocaeli,Marmara,Standard,03-02-2022
cstmr0879,Female,30,Bursa,Marmara,Standard,01/22/2023
CSTMR0880,Male,18,Ankara,Central Anatolia,Premium,17/10/2020
CSTMR0881,MALE,27,Istanbul,Marmara,Standard,2021-05-17
CSTMR0882,Other,42,ISTANBUL,marmara,Standard,15-08-2021
CSTMR0883,Male,35,Istanbul,Marmara,Standard,12-09-21
CSTMR0884,Female,45,Izmir,Aegean,Premium,"Apr 11, 2022"
CSTMR0885,Male,47,Ankara,central anatolia,Standard,2020-11-22
CSTMR0886,Female,48,Istanbul,Marmara,Standard,05-04-20
CSTMR0887,MALE,55,Istanbul,Marmara,Standard,08-15-20
cstmr0888,Female,47,Istanbul,Marmara,Premium,2022-05-23
cstmr0889,Male,36,Aydin,Aegean,Standard,2020-06-19
cstmr0890,Male,28,Ankara,Central Anatolia,Standard,07 Jul 2022
CSTMR0891,Other,31,Ankara,central anatolia,Premium,2020-05-25
CSTMR0892,Male,38,Istanbul,Marmara,Standard,2020-07-11
cstmr0893,Female,33,Kocaeli,Marmara,Standard,2021.06.04
cstmr0894,Female,45,Istanbul,Marmara,VIP,2021.11.21
CSTMR0895,Female,21,Bursa,Marmara,Standard,2022-08-08
CSTMR0896,Male,39,Bursa,Marmara,Standard,03 Apr 2021
CSTMR0897,Male,29,Antalya,Mediterranean,VIP,21/04/2020
CSTMR0898,FEMALE,34,Istanbul,Marmara,Premium,04/15/2021
cstmr0899,Female,41,Istanbul,Marmara,Premium,02/11/2023
cstmr0900,Male,27,Kocaeli,Marmara,Standard,16/11/2020
cstmr0901,Male,35,Ankara,Central Anatolia,Premium,21-06-2021
CSTMR0902,Female,40,Antalya,Mediterranean,Premium,19-06-2020
cstmr0903,Female,38,Kocaeli,Marmara,Standard,2023.03.31
CSTMR0904,Male,40,Kocaeli,Marmara,Premium,"Nov 22, 2020"
CSTMR0905,Male,35,Ankara,Central Anatolia,Premium,2023.03.19
CSTMR0906,Female,21,Istanbul,Marmara,Premium,15 May 2021
cstmr0907,Male,30,Antalya,Mediterranean,VIP,04/05/2021
CSTMR0908,Male,31,BURSA,Marmara,Premium,"Sep 01, 2022"
cstmr0909,OTHER,42,KOCAELI,Marmara,Standard,27 Apr 2022
CSTMR0910,Male,30,Ankara,central anatolia,Premium,03-23-23
CSTMR0911,Male,28,Kocaeli,Marmara,Premium,05-08-2021
CSTMR0912,Female,63,ANKARA,Central Anatolia,Standard,08-09-2021
CSTMR0913,Male,21,Istanbul,Marmara,Standard,2020.08.13
cstmr0914,FEMALE,53,Istanbul,Marmara,Standard,01/25/2023
cstmr0915,Male,49,Izmir,Aegean,Premium,2021-07-06
CSTMR0916,Male,21,Aydin,Aegean,Standard,07/05/2020
CSTMR0917,Male,53,Istanbul,Marmara,Premium,22 Mar 2021
CSTMR0918,Female,24,Aydin,Aegean,Standard,24 Jun 2020
CSTMR0919,Female,31,Eskisehir,Central Anatolia,Standard,27 Feb 2023
CSTMR0920,Male,34,Ankara,Central Anatolia,Standard,04-15-22
CSTMR0921,Female,41,Eskisehir,Central Anatolia,Premium,2020-05-31
CSTMR0922,Male,57,Aydin,Aegean,Standard,2020-04-10
CSTMR0923,Male,38,Izmir,Aegean,Standard,12/07/2021
CSTMR0924,Female,35,ISTANBUL,Marmara,Premium,09/14/2022
CSTMR0925,MALE,36,Istanbul,Marmara,Premium,04-01-20
cstmr0926,Male,47,Istanbul,Marmara,Standard,20 Mar 2022
cstmr0927,Male,18,Aydin,Aegean,Standard,"Dec 08, 2022"
CSTMR0928,MALE,30,Ankara,Central Anatolia,Premium,12/05/2022
cstmr0929,Male,34,Istanbul,Marmara,Standard,2023-02-15
CSTMR0930,Male,51,Ankara,Central Anatolia,Standard,09-05-2022
CSTMR0931,Male,24,Istanbul,Marmara,Standard,17-07-2020
CSTMR0932,OTHER,45,Bursa,Marmara,Premium,08-20-22
cstmr0933,Other,36,Kocaeli,Marmara,Standard,2023.03.09
cstmr0934,Female,44,Izmir,Aegean,Standard,2022-06-12
cstmr0935,Female,47,Ankara,Central Anatolia,Premium,05/09/2020
CSTMR0936,MALE,23,Izmir,Aegean,Standard,2020.03.18
CSTMR0937,Female,31,Eskisehir,Central Anatolia,Premium,2020-10-04
cstmr0938,Female,40,Izmir,Aegean,Standard,10/12/2022
CSTMR0939,Male,21,Ankara,Central Anatolia,Premium,"Dec 22, 2020"
CSTMR0940,Male,42,Istanbul,Marmara,Premium,2020-07-10
CSTMR0941,Male,33,Istanbul,Marmara,Premium,12-06-2021
cstmr0942,Male,41,Ankara,Central Anatolia,Premium,25/02/2021
CSTMR0943,Female,45,Aydin,Aegean,Standard,29 Dec 2020
CSTMR0944,Female,36,Ankara,Central Anatolia,Standard,08/20/2022
cstmr0945,Male,62,Istanbul,Marmara,Premium,2020.04.15
cstmr0946,Male,53,Izmir,Aegean,Premium,19/01/2020
cstmr0947,Female,22,Izmir,Aegean,Standard,13-06-2022
CSTMR0948,Male,42,Istanbul,Marmara,Standard,27 Sep 2021
CSTMR0949,Male,31,Istanbul,marmara,Premium,"Apr 04, 2021"
CSTMR0950,Male,44,Ankara,Central Anatolia,Standard,03 May 2022
cstmr0951,Female,18,AYDIN,Aegean,VIP,26/03/2020
CSTMR0952,Male,38,Istanbul,Marmara,Standard,12/10/2022
CSTMR0953,Female,66,ISTANBUL,Marmara,Standard,"Mar 11, 2022"
cstmr0954,Male,42,Istanbul,Marmara,Standard,2020-12-17
cstmr0955,FEMALE,46,Bursa,Marmara,Standard,01/25/2020
CSTMR0956,Female,31,Istanbul,Marmara,Standard,08 Dec 2020
cstmr0957,Female,52,Istanbul,Marmara,Premium,17-07-2022
cstmr0958,Male,35,Ankara,Central Anatolia,Standard,10/17/2022
CSTMR0959,Female,29,BURSA,Marmara,VIP,"Jun 24, 2022"
CSTMR0960,Male,34,Ankara,Central Anatolia,Standard,02 Apr 2023
CSTMR0961,Male,52,Izmir,Aegean,Premium,"May 11, 2022"
CSTMR0962,Female,38,Istanbul,Marmara,Standard,2022-04-12
CSTMR0963,Male,23,Istanbul,Marmara,Standard,2020.03.30
CSTMR0964,Female,40,Ankara,Central Anatolia,VIP,06-16-22
CSTMR0965,Female,54,Istanbul,Marmara,Premium,09-23-22
CSTMR0966,Male,18,Istanbul,Marmara,Premium,20-03-2023
CSTMR0967,Female,49,Izmir,Aegean,Standard,"Apr 24, 2022"
cstmr0968,Male,35,Ankara,Central Anatolia,Premium,29 Jan 2022
CSTMR0969,Female,23,Istanbul,Marmara,Standard,10 Dec 2021
cstmr0970,Other,50,Izmir,Aegean,Standard,24/02/2021
CSTMR0971,Female,33,Ankara,Central Anatolia,Standard,05 Apr 2021
CSTMR0972,Male,18,Ankara,Central Anatolia,Premium,03/08/2020
CSTMR0973,Female,19,Istanbul,Marmara,Premium,2021.06.07
CSTMR0974,Female,27,Izmir,Aegean,VIP,08-04-2020
CSTMR0975,Male,24,Antalya,Mediterranean,Standard,04/15/2022
CSTMR0976,Male,55,Izmir,Aegean,Standard,01/29/2023
CSTMR0977,Female,45,Istanbul,Marmara,Standard,2020.06.30
CSTMR0978,Male,47,Adana,Mediterranean,VIP,27/04/2022
cstmr0979,Male,52,Bursa,Marmara,Premium,26 Jul 2021
cstmr0980,Male,32,KOCAELI,Marmara,Standard,13/08/2020
CSTMR0981,Male,24,Ankara,Central Anatolia,Standard,12 Nov 2021
cstmr0982,Male,63,Istanbul,Marmara,Standard,"Apr 05, 2023"
CSTMR0983,Male,59,Istanbul,Marmara,Standard,"Oct 20, 2020"
CSTMR0984,Male,47,Istanbul,Marmara,Standard,04/15/2022
CSTMR0985,MALE,50,Istanbul,Marmara,Standard,07/15/2022
CSTMR0986,Male,53,Kocaeli,Marmara,Standard,2021-11-19
cstmr0987,Female,42,Bursa,Marmara,Standard,2022.08.17
CSTMR0988,Male,41,ANKARA,Central Anatolia,VIP,05-03-22
CSTMR0989,Male,26,Istanbul,Marmara,Standard,"Dec 08, 2021"
CSTMR0990,Female,35,ANKARA,Central Anatolia,VIP,2023.01.12
CSTMR0991,Male,18,Bursa,Marmara,Premium,11/28/2020
CSTMR0992,Female,39,Istanbul,Marmara,Premium,23/02/2021
cstmr0993,Female,19,Istanbul,Marmara,Premium,08/02/2021
cstmr0994,Male,36,Istanbul,Marmara,Standard,18/09/2022
cstmr0995,Female,36,Aydin,Aegean,Standard,25 Feb 2023
CSTMR0996,Female,49,Aydin,Aegean,Standard,01-06-23
CSTMR0997,Female,36,IZMIR,Aegean,Premium,09 Apr 2023
CSTMR0998,Male,24,Istanbul,Marmara,Standard,10/12/2022
CSTMR0999,Male,18,Bursa,Marmara,Premium,2020-09-18
cstmr1000,Male,69,Kocaeli,marmara,VIP,04/01/2020
