Quantity,UnitCost,UnitPrice,DiscountRate,IsReturned,ReturnTime,OrderID,ProductID,OrderReturned,ReturnDate,Year_ReturnDate,Month_ReturnDate,MonthName_ReturnDate,ReturnReason,TotalCost,Revenue,Profit
1,1.09,1.64,0,0,0:00:00,ORD04251,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,1.09,1.64,0.55
4,2.24,3.05,0,0,0:00:00,ORD04251,PRDCT0023,No,NULL,NULL,NULL,NULL,NULL,8.96,12.2,3.24
2,6.88,9.72,0,0,0:00:00,ORD04252,PRDCT0060,No,NULL,NULL,NULL,NULL,NULL,13.76,19.44,5.68
2,3.98,5.11,0,0,0:00:00,ORD04252,PRDCT0096,No,NULL,NULL,NULL,NULL,NULL,7.96,10.22,2.26
1,2.96,4.45,0,0,0:00:00,ORD04253,PRDCT0067,No,NULL,NULL,NULL,NULL,NULL,2.96,4.45,1.49
2,7.04,11.03,0,0,0:00:00,ORD04253,PRDCT0084,No,NULL,NULL,NULL,NULL,NULL,14.08,22.06,7.98
2,6.81,8.57,0.1,1,21:47:23,ORD04253,PRDCT0070,Yes,4/7/2026,2026,4,April,Quality Dissatisfaction,13.62,15.426,1.806
1,7.12,9.42,0.05,0,0:00:00,ORD04253,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,7.12,8.949,1.829
3,1.73,2.28,0.05,0,0:00:00,ORD04254,PRDCT0034,No,NULL,NULL,NULL,NULL,NULL,5.19,6.498,1.308
3,4.81,7.4,0,0,0:00:00,ORD04254,PRDCT0053,No,NULL,NULL,NULL,NULL,NULL,14.43,22.2,7.77
1,3.59,5.04,0.15,0,0:00:00,ORD04254,PRDCT0047,No,NULL,NULL,NULL,NULL,NULL,3.59,4.284,0.694
4,29.82,41.43,0,0,0:00:00,ORD04255,PRDCT0002,No,NULL,NULL,NULL,NULL,NULL,119.28,165.72,46.44
18,2.84,3.6,0,0,0:00:00,ORD04255,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,51.12,64.8,13.68
2,5.8,9.15,0.15,0,0:00:00,ORD04255,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,11.6,15.555,3.955
3,5.77,9.19,0.1,0,0:00:00,ORD04255,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,17.31,24.813,7.503
2,7.54,10.18,0.25,0,0:00:00,ORD04256,PRDCT0069,No,NULL,NULL,NULL,NULL,NULL,15.08,15.27,0.19
2,10.98,15.52,0.3,0,0:00:00,ORD04256,PRDCT0082,No,NULL,NULL,NULL,NULL,NULL,21.96,21.728,-0.232
3,1.61,2.3,0.3,0,0:00:00,ORD04256,PRDCT0065,No,NULL,NULL,NULL,NULL,NULL,4.83,4.83,0
23,11.41,16.28,0.15,0,0:00:00,ORD04256,PRDCT0074,No,NULL,NULL,NULL,NULL,NULL,262.43,318.274,55.844
5,12.21,15.39,0.25,0,0:00:00,ORD04256,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,61.05,57.7125,-3.3375
4,10.19,16.01,0,0,0:00:00,ORD04257,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,40.76,64.04,23.28
1,7.34,9.64,0,0,0:00:00,ORD04257,PRDCT0018,No,NULL,NULL,NULL,NULL,NULL,7.34,9.64,2.3
4,2.76,3.84,0,0,0:00:00,ORD04257,PRDCT0085,No,NULL,NULL,NULL,NULL,NULL,11.04,15.36,4.32
3,8.34,12.54,0.05,0,0:00:00,ORD04258,PRDCT0068,No,NULL,NULL,NULL,NULL,NULL,25.02,35.739,10.719
1,2.9,4.12,0,0,0:00:00,ORD04259,PRDCT0024,No,NULL,NULL,NULL,NULL,NULL,2.9,4.12,1.22
1,29.89,40.31,0,1,13:17:41,ORD04259,PRDCT0005,Yes,1/4/2026,2026,1,January,Packaging Damage,29.89,40.31,10.42
2,4.41,7.09,0,0,0:00:00,ORD04260,PRDCT0062,No,NULL,NULL,NULL,NULL,NULL,8.82,14.18,5.36
2,3.97,6.06,0.15,0,0:00:00,ORD04260,PRDCT0075,No,NULL,NULL,NULL,NULL,NULL,7.94,10.302,2.362
5,2.61,4.2,0,0,0:00:00,ORD04261,PRDCT0040,No,NULL,NULL,NULL,NULL,NULL,13.05,21,7.95
2,4.27,6.95,0,0,0:00:00,ORD04261,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,8.54,13.9,5.36
3,4.45,6.96,0,0,0:00:00,ORD04261,PRDCT0036,No,NULL,NULL,NULL,NULL,NULL,13.35,20.88,7.53
2,1.59,2.54,0,0,0:00:00,ORD04261,PRDCT0050,No,NULL,NULL,NULL,NULL,NULL,3.18,5.08,1.9
2,4.99,8.19,0.15,0,0:00:00,ORD04262,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,9.98,13.923,3.943
1,3.48,5.46,0,0,0:00:00,ORD04263,PRDCT0025,No,NULL,NULL,NULL,NULL,NULL,3.48,5.46,1.98
2,1.33,1.71,0,0,0:00:00,ORD04263,PRDCT0022,No,NULL,NULL,NULL,NULL,NULL,2.66,3.42,0.76
1,10.83,14.4,0.05,0,0:00:00,ORD04264,PRDCT0079,No,NULL,NULL,NULL,NULL,NULL,10.83,13.68,2.85
1,5.19,8.54,0,0,0:00:00,ORD04264,PRDCT0073,No,NULL,NULL,NULL,NULL,NULL,5.19,8.54,3.35
1,2.23,3.34,0,0,0:00:00,ORD04264,PRDCT0067,No,NULL,NULL,NULL,NULL,NULL,2.23,3.34,1.11
1,2.23,3,0,0,0:00:00,ORD04264,PRDCT0046,No,NULL,NULL,NULL,NULL,NULL,2.23,3,0.77
2,3.17,4.96,0.1,0,0:00:00,ORD04265,PRDCT0025,No,NULL,NULL,NULL,NULL,NULL,6.34,8.928,2.588
7,4.17,5.31,0,0,0:00:00,ORD04265,PRDCT0028,No,NULL,NULL,NULL,NULL,NULL,29.19,37.17,7.98
1,12.33,19.37,0.15,0,0:00:00,ORD04265,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,12.33,16.4645,4.1345
1,5.7,7.79,0.1,0,0:00:00,ORD04266,PRDCT0093,No,NULL,NULL,NULL,NULL,NULL,5.7,7.011,1.311
1,4.38,5.62,0,0,0:00:00,ORD04266,PRDCT0096,No,NULL,NULL,NULL,NULL,NULL,4.38,5.62,1.24
1,6.27,9.84,0,0,0:00:00,ORD04266,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,6.27,9.84,3.57
2,4.77,7.6,0,0,0:00:00,ORD04267,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,9.54,15.2,5.66
3,1.37,1.95,0.15,0,0:00:00,ORD04267,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,4.11,4.9725,0.8625
2,11.2,17.61,0,0,0:00:00,ORD04267,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,22.4,35.22,12.82
2,4.9,7.32,0,0,0:00:00,ORD04267,PRDCT0098,No,NULL,NULL,NULL,NULL,NULL,9.8,14.64,4.84
1,3.34,4.65,0,0,0:00:00,ORD04268,PRDCT0085,No,NULL,NULL,NULL,NULL,NULL,3.34,4.65,1.31
2,10.36,13.28,0.05,0,0:00:00,ORD04268,PRDCT0061,No,NULL,NULL,NULL,NULL,NULL,20.72,25.232,4.512
3,5.77,9.19,0.05,0,0:00:00,ORD04269,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,17.31,26.1915,8.8815
1,6.47,8.56,0,0,0:00:00,ORD04269,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,6.47,8.56,2.09
3,22.4,28.34,0,0,0:00:00,ORD04269,PRDCT0001,No,NULL,NULL,NULL,NULL,NULL,67.2,85.02,17.82
1,12.21,15.39,0.1,0,0:00:00,ORD04269,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,12.21,13.851,1.641
2,4.58,5.84,0,0,0:00:00,ORD04269,PRDCT0028,No,NULL,NULL,NULL,NULL,NULL,9.16,11.68,2.52
2,3.16,5.08,0,1,15:22:27,ORD04270,PRDCT0040,Yes,10/26/2025,2025,10,October,Customer Changed Mind,6.32,10.16,3.84
1,7.04,10.83,0,0,0:00:00,ORD04270,PRDCT0053,No,NULL,NULL,NULL,NULL,NULL,7.04,10.83,3.79
2,5.17,8.4,0,0,0:00:00,ORD04270,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,10.34,16.8,6.46
2,1.33,1.71,0,0,0:00:00,ORD04270,PRDCT0022,No,NULL,NULL,NULL,NULL,NULL,2.66,3.42,0.76
3,9.5,14.74,0,0,0:00:00,ORD04271,PRDCT0087,No,NULL,NULL,NULL,NULL,NULL,28.5,44.22,15.72
2,16.52,25.48,0,0,0:00:00,ORD04271,PRDCT0078,No,NULL,NULL,NULL,NULL,NULL,33.04,50.96,17.92
10,7.04,11.03,0,0,0:00:00,ORD04271,PRDCT0084,No,NULL,NULL,NULL,NULL,NULL,70.4,110.3,39.9
3,6.81,8.57,0.05,0,0:00:00,ORD04271,PRDCT0070,No,NULL,NULL,NULL,NULL,NULL,20.43,24.4245,3.9945
3,4.85,7.79,0.15,0,0:00:00,ORD04271,PRDCT0062,No,NULL,NULL,NULL,NULL,NULL,14.55,19.8645,5.3145
3,5.04,6.57,0.1,0,0:00:00,ORD04271,PRDCT0083,No,NULL,NULL,NULL,NULL,NULL,15.12,17.739,2.619
3,4.86,6.52,0.05,0,0:00:00,ORD04272,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,14.58,18.582,4.002
4,4.9,7.32,0,0,0:00:00,ORD04272,PRDCT0098,No,NULL,NULL,NULL,NULL,NULL,19.6,29.28,9.68
2,4.27,6.95,0.05,0,0:00:00,ORD04272,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,8.54,13.205,4.665
1,2.23,3.62,0,0,0:00:00,ORD04272,PRDCT0055,No,NULL,NULL,NULL,NULL,NULL,2.23,3.62,1.39
2,3.62,4.65,0,0,0:00:00,ORD04272,PRDCT0096,No,NULL,NULL,NULL,NULL,NULL,7.24,9.3,2.06
2,8.91,12.52,0.15,0,0:00:00,ORD04272,PRDCT0094,No,NULL,NULL,NULL,NULL,NULL,17.82,21.284,3.464
3,7.57,10.69,0,0,0:00:00,ORD04273,PRDCT0060,No,NULL,NULL,NULL,NULL,NULL,22.71,32.07,9.36
1,2.69,3.63,0,0,0:00:00,ORD04273,PRDCT0046,No,NULL,NULL,NULL,NULL,NULL,2.69,3.63,0.94
2,4.58,6.11,0,0,0:00:00,ORD04273,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,9.16,12.22,3.06
3,8.4,11.04,0,0,0:00:00,ORD04273,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,25.2,33.12,7.92
1,9.4,14.23,0,1,13:48:56,ORD04274,PRDCT0072,Yes,5/8/2025,2025,5,May,Packaging Defect,9.4,14.23,4.83
21,15.02,23.16,0,0,0:00:00,ORD04274,PRDCT0078,No,NULL,NULL,NULL,NULL,NULL,315.42,486.36,170.94
2,4.58,5.97,0,0,0:00:00,ORD04274,PRDCT0083,No,NULL,NULL,NULL,NULL,NULL,9.16,11.94,2.78
1,4.58,5.84,0,0,0:00:00,ORD04274,PRDCT0028,No,NULL,NULL,NULL,NULL,NULL,4.58,5.84,1.26
1,5.24,7.2,0.15,0,0:00:00,ORD04275,PRDCT0044,No,NULL,NULL,NULL,NULL,NULL,5.24,6.12,0.88
2,3.16,4.47,0,0,0:00:00,ORD04275,PRDCT0033,No,NULL,NULL,NULL,NULL,NULL,6.32,8.94,2.62
1,1.82,2.49,0,0,0:00:00,ORD04275,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,1.82,2.49,0.67
2,10.09,12.72,0.15,0,0:00:00,ORD04276,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,20.18,21.624,1.444
4,4.54,7.44,0,0,0:00:00,ORD04276,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,18.16,29.76,11.6
3,11.2,17.61,0,0,0:00:00,ORD04276,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,33.6,52.83,19.23
3,5.37,6.9,0,0,0:00:00,ORD04276,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,16.11,20.7,4.59
4,24.65,34.24,0.05,0,0:00:00,ORD04276,PRDCT0002,No,NULL,NULL,NULL,NULL,NULL,98.6,130.112,31.512
3,0.99,1.49,0,0,0:00:00,ORD04276,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,2.97,4.47,1.5
2,12.41,19.14,0,0,0:00:00,ORD04276,PRDCT0078,No,NULL,NULL,NULL,NULL,NULL,24.82,38.28,13.46
5,11.2,17.61,0,0,0:00:00,ORD04277,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,56,88.05,32.05
4,15.02,21.31,0,0,0:00:00,ORD04277,PRDCT0009,No,NULL,NULL,NULL,NULL,NULL,60.08,85.24,25.16
2,5.35,7.08,0,0,0:00:00,ORD04277,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,10.7,14.16,3.46
2,4.77,7.6,0,0,0:00:00,ORD04277,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,9.54,15.2,5.66
5,16.56,25.17,0,0,0:00:00,ORD04277,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,82.8,125.85,43.05
3,1.11,1.74,0.05,0,0:00:00,ORD04277,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,3.33,4.959,1.629
3,23.95,37.28,0.05,0,0:00:00,ORD04277,PRDCT0007,No,NULL,NULL,NULL,NULL,NULL,71.85,106.248,34.398
3,7.14,11.07,0,0,0:00:00,ORD04278,PRDCT0087,No,NULL,NULL,NULL,NULL,NULL,21.42,33.21,11.79
23,11.05,14.61,0.15,0,0:00:00,ORD04279,PRDCT0100,No,NULL,NULL,NULL,NULL,NULL,254.15,285.6255,31.4755
1,2.02,2.54,0,0,0:00:00,ORD04279,PRDCT0035,No,NULL,NULL,NULL,NULL,NULL,2.02,2.54,0.52
2,3.17,4.84,0.05,0,0:00:00,ORD04279,PRDCT0031,No,NULL,NULL,NULL,NULL,NULL,6.34,9.196,2.856
1,2.46,4.02,0,0,0:00:00,ORD04280,PRDCT0042,No,NULL,NULL,NULL,NULL,NULL,2.46,4.02,1.56
1,8.99,11.53,0,0,0:00:00,ORD04281,PRDCT0099,No,NULL,NULL,NULL,NULL,NULL,8.99,11.53,2.54
2,3.62,4.65,0,0,0:00:00,ORD04281,PRDCT0096,No,NULL,NULL,NULL,NULL,NULL,7.24,9.3,2.06
1,1.5,2.06,0,0,0:00:00,ORD04281,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,1.5,2.06,0.56
3,13,17.88,0.05,0,0:00:00,ORD04282,PRDCT0097,No,NULL,NULL,NULL,NULL,NULL,39,50.958,11.958
1,11.97,15.35,0,0,0:00:00,ORD04282,PRDCT0099,No,NULL,NULL,NULL,NULL,NULL,11.97,15.35,3.38
2,2.79,3.67,0,0,0:00:00,ORD04282,PRDCT0034,No,NULL,NULL,NULL,NULL,NULL,5.58,7.34,1.76
2,11.82,16.25,0,0,0:00:00,ORD04283,PRDCT0097,No,NULL,NULL,NULL,NULL,NULL,23.64,32.5,8.86
2,4.58,6.11,0,0,0:00:00,ORD04283,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,9.16,12.22,3.06
1,12.85,16.57,0,0,0:00:00,ORD04283,PRDCT0092,No,NULL,NULL,NULL,NULL,NULL,12.85,16.57,3.72
2,5.49,9,0.3,0,0:00:00,ORD04284,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,10.98,12.6,1.62
2,4.58,5.84,0.4,0,0:00:00,ORD04284,PRDCT0028,No,NULL,NULL,NULL,NULL,NULL,9.16,7.008,-2.152
1,1.42,1.85,0,0,0:00:00,ORD04285,PRDCT0037,No,NULL,NULL,NULL,NULL,NULL,1.42,1.85,0.43
2,3.45,5.44,0,0,0:00:00,ORD04286,PRDCT0056,No,NULL,NULL,NULL,NULL,NULL,6.9,10.88,3.98
2,5.27,8.32,0,0,0:00:00,ORD04287,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,10.54,16.64,6.1
2,6.22,9.04,0.05,0,0:00:00,ORD04288,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,12.44,17.176,4.736
3,27.11,37.67,0,0,0:00:00,ORD04288,PRDCT0002,No,NULL,NULL,NULL,NULL,NULL,81.33,113.01,31.68
2,11.78,15.24,0,0,0:00:00,ORD04288,PRDCT0004,No,NULL,NULL,NULL,NULL,NULL,23.56,30.48,6.92
23,3.94,5.41,0,0,0:00:00,ORD04289,PRDCT0044,No,NULL,NULL,NULL,NULL,NULL,90.62,124.43,33.81
2,10.19,16.01,0,0,0:00:00,ORD04290,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,20.38,32.02,11.64
1,9.74,12.6,0,0,0:00:00,ORD04290,PRDCT0004,No,NULL,NULL,NULL,NULL,NULL,9.74,12.6,2.86
1,26.34,41.01,0,0,0:00:00,ORD04291,PRDCT0007,No,NULL,NULL,NULL,NULL,NULL,26.34,41.01,14.67
1,3.18,4.53,0,0,0:00:00,ORD04291,PRDCT0014,No,NULL,NULL,NULL,NULL,NULL,3.18,4.53,1.35
1,4.7,7.64,0,0,0:00:00,ORD04291,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,4.7,7.64,2.94
2,4.17,5.55,0.2,1,14:23:01,ORD04292,PRDCT0054,Yes,9/15/2024,2024,9,September,Crushed/Broken,8.34,8.88,0.54
1,6.71,10.34,0.2,0,0:00:00,ORD04292,PRDCT0095,No,NULL,NULL,NULL,NULL,NULL,6.71,8.272,1.562
2,1.36,1.87,0.2,0,0:00:00,ORD04293,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,2.72,2.992,0.272
1,3.44,4.59,0.15,0,0:00:00,ORD04293,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,3.44,3.9015,0.4615
1,3.08,4.5,0.15,0,0:00:00,ORD04293,PRDCT0049,No,NULL,NULL,NULL,NULL,NULL,3.08,3.825,0.745
2,6.47,8.56,0,0,0:00:00,ORD04294,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,12.94,17.12,4.18
2,10.98,15.52,0.1,0,0:00:00,ORD04294,PRDCT0082,No,NULL,NULL,NULL,NULL,NULL,21.96,27.936,5.976
5,3,4.28,0,1,5:31:25,ORD04295,PRDCT0052,Yes,2/14/2023,2023,2,February,Packaging Defect,15,21.4,6.4
1,1.5,2.06,0,1,12:31:25,ORD04295,PRDCT0051,Yes,2/13/2023,2023,2,February,Customer Changed Mind,1.5,2.06,0.56
3,6.95,9.12,0,0,0:00:00,ORD04295,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,20.85,27.36,6.51
2,5.26,6.8,0,0,0:00:00,ORD04295,PRDCT0058,No,NULL,NULL,NULL,NULL,NULL,10.52,13.6,3.08
3,9.43,12.21,0,0,0:00:00,ORD04295,PRDCT0064,No,NULL,NULL,NULL,NULL,NULL,28.29,36.63,8.34
1,8.55,12.94,0,0,0:00:00,ORD04296,PRDCT0072,No,NULL,NULL,NULL,NULL,NULL,8.55,12.94,4.39
2,5.82,9.12,0,0,0:00:00,ORD04296,PRDCT0084,No,NULL,NULL,NULL,NULL,NULL,11.64,18.24,6.6
2,3.34,4.65,0.05,0,0:00:00,ORD04296,PRDCT0085,No,NULL,NULL,NULL,NULL,NULL,6.68,8.835,2.155
2,1.74,2.8,0,0,0:00:00,ORD04296,PRDCT0050,No,NULL,NULL,NULL,NULL,NULL,3.48,5.6,2.12
2,1.01,1.58,0,0,0:00:00,ORD04297,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,2.02,3.16,1.14
3,5.14,7.47,0,0,0:00:00,ORD04297,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,15.42,22.41,6.99
2,0.9,1.35,0,0,0:00:00,ORD04297,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,1.8,2.7,0.9
3,2.13,2.71,0,0,0:00:00,ORD04297,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,6.39,8.13,1.74
1,24.65,34.24,0,1,5:35:10,ORD04298,PRDCT0002,Yes,10/16/2023,2023,10,October,Wrong Item Sent,24.65,34.24,9.59
2,8.33,11.76,0,0,0:00:00,ORD04299,PRDCT0060,No,NULL,NULL,NULL,NULL,NULL,16.66,23.52,6.86
2,6.55,9.76,0,0,0:00:00,ORD04299,PRDCT0032,No,NULL,NULL,NULL,NULL,NULL,13.1,19.52,6.42
1,6.89,10.82,0,0,0:00:00,ORD04299,PRDCT0059,No,NULL,NULL,NULL,NULL,NULL,6.89,10.82,3.93
1,29.89,40.31,0,0,0:00:00,ORD04299,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,29.89,40.31,10.42
3,4.9,7.65,0,0,0:00:00,ORD04300,PRDCT0036,No,NULL,NULL,NULL,NULL,NULL,14.7,22.95,8.25
2,2.86,4.31,0.05,0,0:00:00,ORD04300,PRDCT0043,No,NULL,NULL,NULL,NULL,NULL,5.72,8.189,2.469
3,4.17,5.55,0,0,0:00:00,ORD04300,PRDCT0054,No,NULL,NULL,NULL,NULL,NULL,12.51,16.65,4.14
3,7.64,10.04,0,0,0:00:00,ORD04300,PRDCT0057,No,NULL,NULL,NULL,NULL,NULL,22.92,30.12,7.2
3,4.73,6.76,0,0,0:00:00,ORD04300,PRDCT0048,No,NULL,NULL,NULL,NULL,NULL,14.19,20.28,6.09
3,6.88,9.72,0,0,0:00:00,ORD04300,PRDCT0060,No,NULL,NULL,NULL,NULL,NULL,20.64,29.16,8.52
2,5.03,8.08,0,0,0:00:00,ORD04300,PRDCT0091,No,NULL,NULL,NULL,NULL,NULL,10.06,16.16,6.1
2,1.37,1.95,0.1,0,0:00:00,ORD04301,PRDCT0021,No,NULL,NULL,NULL,NULL,NULL,2.74,3.51,0.77
3,0.99,1.49,0,0,0:00:00,ORD04301,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,2.97,4.47,1.5
1,10.09,12.72,0,0,0:00:00,ORD04301,PRDCT0006,No,NULL,NULL,NULL,NULL,NULL,10.09,12.72,2.63
2,3.1,5,0,0,0:00:00,ORD04301,PRDCT0019,No,NULL,NULL,NULL,NULL,NULL,6.2,10,3.8
3,13.56,21.3,0,0,0:00:00,ORD04302,PRDCT0008,No,NULL,NULL,NULL,NULL,NULL,40.68,63.9,23.22
1,6.47,8.56,0.15,0,0:00:00,ORD04302,PRDCT0026,No,NULL,NULL,NULL,NULL,NULL,6.47,7.276,0.806
4,1.2,1.8,0.1,0,0:00:00,ORD04302,PRDCT0030,No,NULL,NULL,NULL,NULL,NULL,4.8,6.48,1.68
1,6.5,8.35,0,0,0:00:00,ORD04302,PRDCT0027,No,NULL,NULL,NULL,NULL,NULL,6.5,8.35,1.85
2,3.15,4.74,0,0,0:00:00,ORD04302,PRDCT0043,No,NULL,NULL,NULL,NULL,NULL,6.3,9.48,3.18
1,1.82,2.49,0.05,0,0:00:00,ORD04303,PRDCT0051,No,NULL,NULL,NULL,NULL,NULL,1.82,2.3655,0.5455
1,2.69,4.38,0,0,0:00:00,ORD04303,PRDCT0055,No,NULL,NULL,NULL,NULL,NULL,2.69,4.38,1.69
3,5.89,7.89,0,0,0:00:00,ORD04303,PRDCT0038,No,NULL,NULL,NULL,NULL,NULL,17.67,23.67,6
1,5.17,8.4,0,0,0:00:00,ORD04303,PRDCT0039,No,NULL,NULL,NULL,NULL,NULL,5.17,8.4,3.23
1,8.25,13,0,0,0:00:00,ORD04304,PRDCT0088,No,NULL,NULL,NULL,NULL,NULL,8.25,13,4.75
1,9.41,12.08,0,0,0:00:00,ORD04304,PRDCT0061,No,NULL,NULL,NULL,NULL,NULL,9.41,12.08,2.67
1,6.51,8.97,0,0,0:00:00,ORD04304,PRDCT0081,No,NULL,NULL,NULL,NULL,NULL,6.51,8.97,2.46
1,22.05,33.5,0.05,0,0:00:00,ORD04305,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,22.05,31.825,9.775
3,6.35,10.11,0,0,0:00:00,ORD04305,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,19.05,30.33,11.28
4,6.04,9.9,0.1,0,0:00:00,ORD04305,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,24.16,35.64,11.48
3,1.48,2.32,0,1,10:47:59,ORD04305,PRDCT0029,Yes,3/3/2026,2026,3,March,Wrong Item Sent,4.44,6.96,2.52
1,4.79,7.56,0,0,0:00:00,ORD04306,PRDCT0016,No,NULL,NULL,NULL,NULL,NULL,4.79,7.56,2.77
1,2.18,3.1,0,0,0:00:00,ORD04306,PRDCT0024,No,NULL,NULL,NULL,NULL,NULL,2.18,3.1,0.92
2,2.23,3.34,0,0,0:00:00,ORD04306,PRDCT0067,No,NULL,NULL,NULL,NULL,NULL,4.46,6.68,2.22
4,3.68,5.75,0,0,0:00:00,ORD04307,PRDCT0036,No,NULL,NULL,NULL,NULL,NULL,14.72,23,8.28
3,1.17,1.53,0,0,0:00:00,ORD04307,PRDCT0037,No,NULL,NULL,NULL,NULL,NULL,3.51,4.59,1.08
4,2.8,4.09,0,0,0:00:00,ORD04307,PRDCT0049,No,NULL,NULL,NULL,NULL,NULL,11.2,16.36,5.16
3,3.95,5.45,0.1,0,0:00:00,ORD04307,PRDCT0041,No,NULL,NULL,NULL,NULL,NULL,11.85,14.715,2.865
5,1.31,2.1,0,1,13:40:44,ORD04307,PRDCT0050,Yes,8/23/2021,2021,8,August,Crushed Package,6.55,10.5,3.95
2,1.1,1.57,0,0,0:00:00,ORD04307,PRDCT0065,No,NULL,NULL,NULL,NULL,NULL,2.2,3.14,0.94
1,16.56,25.17,0.3,0,0:00:00,ORD04308,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,16.56,17.619,1.059
5,2.35,2.98,0.15,0,0:00:00,ORD04308,PRDCT0017,No,NULL,NULL,NULL,NULL,NULL,11.75,12.665,0.915
3,4.76,6.28,0.25,0,0:00:00,ORD04308,PRDCT0013,No,NULL,NULL,NULL,NULL,NULL,14.28,14.13,-0.15
1,4.54,7.44,0.2,0,0:00:00,ORD04308,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,4.54,5.952,1.412
2,0.92,1.44,0,0,0:00:00,ORD04309,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,1.84,2.88,1.04
16,8.77,13.9,0,0,0:00:00,ORD04309,PRDCT0003,No,NULL,NULL,NULL,NULL,NULL,140.32,222.4,82.08
2,3.93,5.19,0,0,0:00:00,ORD04309,PRDCT0013,No,NULL,NULL,NULL,NULL,NULL,7.86,10.38,2.52
2,2.38,3.73,0,0,0:00:00,ORD04309,PRDCT0025,No,NULL,NULL,NULL,NULL,NULL,4.76,7.46,2.7
3,0.91,1.17,0,1,2:13:41,ORD04309,PRDCT0022,Yes,2/4/2021,2021,2,February,Unripe Product,2.73,3.51,0.78
1,6.35,10.11,0.05,0,0:00:00,ORD04310,PRDCT0011,No,NULL,NULL,NULL,NULL,NULL,6.35,9.6045,3.2545
3,29.89,40.31,0,0,0:00:00,ORD04310,PRDCT0005,No,NULL,NULL,NULL,NULL,NULL,89.67,120.93,31.26
1,7.52,10.94,0.05,0,0:00:00,ORD04310,PRDCT0020,No,NULL,NULL,NULL,NULL,NULL,7.52,10.393,2.873
3,18.22,27.68,0.05,0,0:00:00,ORD04311,PRDCT0010,No,NULL,NULL,NULL,NULL,NULL,54.66,78.888,24.228
1,1.22,1.92,0,0,0:00:00,ORD04311,PRDCT0029,No,NULL,NULL,NULL,NULL,NULL,1.22,1.92,0.7
2,4.99,8.19,0,0,0:00:00,ORD04311,PRDCT0015,No,NULL,NULL,NULL,NULL,NULL,9.98,16.38,6.4
